ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 23
 path_based renewable label = 25
 slot_max = 25


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 265:   2 2 0 0 2 0 1 1 0 0 0 1 0 3 0 0
 Node 266:   1 1 0 0 2 0 0 0 0 0 0 1 0 5 1 1
 Node 267:   0 0 0 0 2 0 1 1 0 0 0 3 0 5 0 0
 Node 268:   0 0 0 0 2 0 0 0 1 0 0 0 0 3 1 1
 Node 269:   0 0 0 0 2 0 1 1 2 0 0 1 0 3 0 0
 Node 270:   0 1 0 0 2 0 0 0 4 0 0 0 0 4 1 1
 Node 271:   0 2 2 0 2 0 1 1 4 0 0 6 0 17 0 0
 Node 272:   0 0 1 0 2 0 0 0 0 4 0 6 0 6 1 1
 Node 273:   0 0 0 0 2 0 0 1 0 3 0 2 0 0 1 0
 Node 274:   0 0 0 0 2 0 0 1 0 2 0 0 0 0 1 0
 Node 275:   0 0 0 0 2 0 0 1 0 1 0 0 0 0 1 0
 Node 276:   1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 277:   2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 278:   3 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 279:   4 0 2 0 2 0 1 1 0 0 0 5 0 8 0 0
 Node 280:   0 4 1 0 2 0 0 0 0 0 0 6 0 6 1 1
 Node 281:   0 3 0 0 2 0 0 1 0 0 0 0 0 0 1 0
 Node 282:   0 2 0 0 2 0 0 1 0 0 0 1 0 0 1 0
 Node 283:   0 1 0 0 2 0 0 1 0 0 0 2 0 0 1 0
 Node 284:   0 0 0 0 2 0 1 0 1 0 0 0 0 0 0 1
 Node 285:   0 0 0 0 2 0 1 0 2 0 0 0 0 0 0 1
 Node 286:   0 0 0 0 2 0 1 0 3 0 0 0 0 0 0 1
 Node 287:   0 0 2 0 2 0 1 1 4 0 0 5 0 8 0 0
 Node 288:   0 0 1 0 2 0 0 0 0 3 0 2 0 7 1 1
 Node 289:   0 0 0 0 2 0 0 1 0 2 0 2 0 0 1 0
 Node 290:   0 0 0 0 2 0 0 1 0 2 0 0 0 0 1 0
 Node 291:   0 0 0 0 2 0 0 1 0 1 0 0 0 0 1 0
 Node 292:   1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 293:   2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 294:   3 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 295:   4 0 1 0 2 0 1 1 0 0 0 3 0 6 0 0
 Node 296:   0 3 1 0 2 0 0 0 0 0 0 2 0 7 1 1
 Node 297:   0 2 0 0 2 0 0 1 0 0 0 0 0 0 1 0
 Node 298:   0 1 0 0 2 0 0 1 0 0 0 1 0 0 1 0
 Node 299:   0 0 0 0 2 0 0 1 0 0 0 2 0 0 1 0
 Node 300:   0 0 0 0 2 0 1 0 1 0 0 0 0 0 0 1
 Node 301:   0 0 0 0 2 0 1 0 2 0 0 0 0 0 0 1
 Node 302:   0 0 0 0 2 0 1 0 3 0 0 0 0 0 0 1
 Node 303:   0 0 1 0 2 0 1 1 4 0 0 3 0 6 0 0
 Node 304:   0 0 0 0 2 0 0 0 0 3 0 1 0 8 1 1
 Node 305:   0 0 0 0 2 0 0 1 0 2 0 1 0 0 1 0
 Node 306:   0 0 0 0 2 0 0 1 0 2 0 0 0 0 1 0
 Node 307:   0 0 0 0 2 0 0 1 0 1 0 0 0 0 1 0
 Node 308:   1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 309:   2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 310:   3 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 311:   4 0 0 0 2 0 1 1 0 0 0 1 0 6 0 0
 Node 312:   0 2 0 0 2 0 0 0 0 0 0 1 0 8 1 1
 Node 313:   0 1 0 0 2 0 0 1 0 0 0 0 0 0 1 0
 Node 314:   0 0 0 0 2 0 0 1 0 0 0 1 0 0 1 0
 Node 315:   0 0 0 0 2 0 0 1 0 0 0 1 0 0 1 0
 Node 316:   0 0 0 0 2 0 1 0 1 0 0 0 0 0 0 1
 Node 317:   0 0 0 0 2 0 1 0 2 0 0 0 0 0 0 1
 Node 318:   0 0 0 0 2 0 1 0 3 0 0 0 0 0 0 1
