ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 33
 path_based renewable label = 33


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 406:   23 0 0 6 1 1 0 0 0 2 0 0
 Node 407:   24 0 13 0 1 1 0 0 0 0 0 0
 Node 408:   1 0 31 6 0 0 0 0 0 21 1 1
 Node 409:   1 32 1 0 1 1 0 0 0 0 0 0
 Node 410:   1 31 0 6 1 1 0 0 0 1 0 0
 Node 411:   1 30 6 0 1 1 0 0 0 1 0 0
 Node 412:   1 29 1 6 1 1 0 0 0 9 0 0
 Node 413:   1 28 0 0 1 1 0 0 0 0 0 0
 Node 414:   1 27 1 6 1 1 0 0 0 0 0 0
 Node 415:   1 26 22 0 1 1 0 0 0 0 0 0
 Node 416:   1 25 28 0 1 1 0 0 0 0 0 0
 Node 417:   1 24 1 5 1 1 0 0 0 0 0 0
 Node 418:   1 23 0 6 1 1 0 0 0 3 0 0
 Node 419:   1 22 0 0 1 1 0 0 0 0 0 0
 Node 420:   1 21 1 6 1 1 0 0 0 18 0 0
 Node 421:   1 20 2 0 1 1 0 0 0 0 0 0
 Node 422:   1 19 0 6 1 1 0 0 0 0 0 0
