ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 254:   0 0 1 1 1 0 1 0 0 1 0 1
 Node 255:   0 1 0 0 1 0 1 0 0 1 0 0
 Node 256:   0 0 1 1 1 0 0 0 0 0 0 1
 Node 257:   0 0 1 1 0 0 0 0 0 1 1 2
 Node 258:   0 1 0 1 1 1 0 0 0 3 0 0
 Node 259:   0 2 0 1 0 0 0 0 0 1 1 1
 Node 260:   0 2 1 0 0 1 0 0 0 0 1 0
 Node 261:   0 1 0 1 0 0 0 0 0 0 1 0
 Node 262:   0 1 0 2 1 0 0 0 0 0 0 1
 Node 263:   0 2 0 1 1 0 0 0 0 1 0 1
 Node 264:   1 2 1 0 0 0 0 0 0 0 1 0
 Node 265:   0 2 1 0 0 1 0 0 0 0 1 0
 Node 266:   0 2 2 1 1 1 0 0 0 0 0 1
 Node 267:   0 3 0 0 1 0 0 0 0 0 0 0
 Node 268:   1 2 0 0 0 0 0 0 0 0 1 0
 Node 269:   0 2 0 1 0 2 0 0 0 0 1 0
 Node 270:   0 3 0 0 0 0 0 0 0 1 1 0
 Node 271:   0 2 0 2 0 0 0 0 0 0 1 0
 Node 272:   0 2 1 0 1 0 0 0 0 0 0 2
 Node 273:   0 3 0 1 1 0 0 0 0 1 0 0
 Node 274:   0 2 0 1 1 0 0 0 0 0 0 0
 Node 275:   1 2 2 1 1 1 0 0 0 1 0 1
 Node 276:   0 3 0 0 0 1 0 0 0 0 1 1
 Node 277:   0 2 1 1 0 0 0 0 0 0 1 0
 Node 278:   0 1 2 1 1 1 0 0 0 0 0 0
 Node 279:   1 1 0 1 1 0 0 0 0 0 0 0
 Node 280:   0 1 0 1 1 0 0 0 0 0 0 1
 Node 281:   0 1 1 0 0 1 0 0 0 1 1 0
 Node 282:   0 2 0 0 0 1 0 0 0 0 1 0
 Node 283:   0 1 1 0 0 0 0 0 0 0 1 0
 Node 284:   0 1 0 0 1 1 0 0 0 1 0 0
 Node 285:   0 0 1 0 0 0 0 0 0 0 1 2
 Node 286:   0 0 0 1 1 2 0 0 0 2 0 1
 Node 287:   0 1 1 0 1 1 0 0 0 0 0 0
 Node 288:   0 1 0 0 0 1 0 0 0 1 1 0
 Node 289:   0 0 1 0 0 0 0 0 0 0 1 1
 Node 290:   1 0 0 0 0 1 0 0 0 0 1 1
 Node 291:   0 1 0 0 1 1 0 0 0 1 0 1
 Node 292:   0 0 1 1 1 1 0 0 0 0 0 0
 Node 293:   0 0 1 1 0 0 0 0 0 0 1 1
 Node 294:   1 0 0 0 0 1 0 0 0 0 1 0
 Node 295:   0 0 1 0 0 1 0 0 0 1 1 1
 Node 296:   0 0 1 1 1 0 0 0 0 0 0 1
 Node 297:   0 1 0 1 1 0 0 0 0 1 0 2
 Node 298:   0 0 0 1 1 0 0 0 0 0 0 0
 Node 299:   1 0 0 0 1 0 0 0 0 0 0 1
 Node 300:   0 0 0 2 1 2 0 0 0 0 0 1
 Node 301:   0 0 1 1 0 1 0 0 0 0 1 0
 Node 302:   0 1 1 0 0 0 0 0 0 0 1 0
 Node 303:   1 0 0 0 1 0 0 0 0 0 0 0
 Node 304:   0 0 1 0 1 1 0 0 0 0 0 1
 Node 305:   1 0 0 0 1 0 0 0 0 0 0 0
 Node 306:   1 0 1 2 1 2 0 0 0 0 0 0
 Node 307:   1 0 0 0 0 0 1 0 0 3 1 0
 Node 308:   0 1 1 1 1 1 1 0 0 0 0 0
 Node 309:   0 1 0 1 0 0 1 0 0 0 1 1
 Node 310:   1 1 0 0 0 1 1 0 0 0 1 0
 Node 311:   1 1 2 1 1 1 1 0 0 0 0 1
 Node 312:   1 1 0 0 0 0 1 0 0 0 1 1
 Node 313:   1 1 0 0 1 2 1 0 0 0 0 1
 Node 314:   0 2 1 0 0 0 1 0 0 0 1 1
 Node 315:   0 1 2 0 0 0 1 0 0 0 1 0
 Node 316:   0 1 0 1 1 0 1 0 0 0 0 0
 Node 317:   1 1 1 0 1 1 0 0 0 0 0 0
 Node 318:   0 2 1 0 0 0 0 0 0 1 1 1
 Node 319:   0 1 0 0 0 0 0 0 0 1 1 1
