ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 32
 path_based renewable label = 32


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 385:   10 0 0 0 1 1 0 10 0 0 0 0
 Node 386:   10 0 8 0 0 0 0 9 0 7 1 1
 Node 387:   9 0 8 0 1 1 0 9 0 7 0 0
 Node 388:   9 0 0 0 0 0 0 8 0 0 1 1
 Node 389:   9 0 8 0 1 1 0 7 0 7 0 0
 Node 390:   8 0 8 0 0 0 0 7 0 7 1 1
 Node 391:   8 0 0 0 1 1 0 6 0 0 0 0
 Node 392:   8 0 8 0 0 0 0 5 0 7 1 1
 Node 393:   7 0 8 0 1 1 0 5 0 7 0 0
 Node 394:   7 0 0 0 0 0 0 4 0 0 1 1
 Node 395:   7 0 8 0 1 1 0 3 0 7 0 0
 Node 396:   6 0 8 0 0 0 0 3 0 7 1 1
 Node 397:   6 0 0 0 1 1 0 2 0 0 0 0
 Node 398:   6 0 8 0 0 0 0 1 0 7 1 1
 Node 399:   5 0 8 0 1 1 0 1 0 7 0 0
 Node 400:   6 0 8 0 0 0 0 0 0 7 1 1
 Node 401:   7 1 8 0 1 1 0 0 0 7 0 0
 Node 402:   7 2 16 0 0 0 0 0 0 14 1 1
 Node 403:   8 3 8 0 1 1 0 0 0 7 0 0
 Node 404:   9 4 8 0 0 0 0 0 0 7 1 1
 Node 405:   9 5 16 0 1 1 0 0 0 14 0 0
 Node 406:   10 6 8 0 0 0 0 0 0 7 1 1
 Node 407:   11 7 8 0 1 1 0 0 0 7 0 0
 Node 408:   11 8 16 0 0 0 0 0 0 14 1 1
 Node 409:   12 9 8 0 1 1 0 0 0 7 0 0
 Node 410:   13 10 8 0 0 0 0 0 0 7 1 1
 Node 411:   13 11 16 0 1 1 0 0 0 14 0 0
 Node 412:   14 12 8 0 0 0 0 0 0 7 1 1
 Node 413:   15 13 8 0 1 1 0 0 0 7 0 0
 Node 414:   15 14 16 0 0 0 0 0 0 14 1 1
 Node 415:   16 15 8 0 1 1 0 0 0 7 0 0
 Node 416:   15 16 8 0 0 0 0 0 0 7 1 1
 Node 417:   14 15 16 0 1 1 0 0 0 14 0 0
 Node 418:   13 15 8 0 0 0 0 0 0 7 1 1
