ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 177:   2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1
 Node 178:   1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 1
 Node 179:   0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1
 Node 180:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 181:   2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 182:   1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 183:   0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 184:   0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 185:   2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 186:   1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 187:   0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 188:   0 0 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 1 1
 Node 189:   2 1 0 0 0 2 0 1 1 1 0 0 1 0 1 0 0 0 0 0
 Node 190:   1 1 0 0 0 2 0 2 0 0 0 0 0 0 1 0 0 0 1 1
 Node 191:   0 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0 0 0 1 1
 Node 192:   0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1
 Node 193:   0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 194:   0 1 0 0 2 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 195:   0 2 0 0 2 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0
 Node 196:   0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 197:   0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 198:   0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
